"","venue_name","match_id","match_home_team","match_away_team","match_date","match_local_time","match_attendance","match_round","match_home_team_goals","match_home_team_behinds","match_home_team_score","match_away_team_goals","match_away_team_behinds","match_away_team_score","match_margin","match_winner","match_weather_temp_c","match_weather_type","player_id","player_first_name","player_last_name","player_height_cm","player_weight_kg","player_is_retired","player_team","guernsey_number","kicks","marks","handballs","disposals","effective_disposals","disposal_efficiency_percentage","goals","behinds","hitouts","tackles","rebounds","inside_fifties","clearances","clangers","free_kicks_for","free_kicks_against","brownlow_votes","contested_possessions","uncontested_possessions","contested_marks","marks_inside_fifty","one_percenters","bounces","goal_assists","time_on_ground_percentage","afl_fantasy_score","supercoach_score","centre_clearances","stoppage_clearances","score_involvements","metres_gained","turnovers","intercepts","tackles_inside_fifty","contest_def_losses","contest_def_one_on_ones","contest_off_one_on_ones","contest_off_wins","def_half_pressure_acts","effective_kicks","f50_ground_ball_gets","ground_ball_gets","hitouts_to_advantage","hitout_win_percentage","intercept_marks","marks_on_lead","pressure_acts","rating_points","ruck_contests","score_launches","shots_at_goal","spoils","subbed","player_position","date"
"2933","Marvel Stadium",16912,"St Kilda","Fremantle","2025-05-02","19:40:00",0,"8",14,10,94,5,3,33,61,"St Kilda",21,"SUNNY",13049,"Matthew","Johnson",193,0,NA,"Fremantle",44,11,10,10,21,12,57,0,0,0,4,1,5,2,7,2,2,0,5,16,0,0,2,2,0,78,95,NA,1,1,1,503,6,1,0,0,0,0,0,11,7,0,3,0,0,0,1,16,5,0,0,0,1,NA,"WR",2025-05-02
"2934","Marvel Stadium",16912,"St Kilda","Fremantle","2025-05-02","19:40:00",0,"8",14,10,94,5,3,33,61,"St Kilda",21,"SUNNY",13080,"Karl","Worner",188,0,NA,"Fremantle",23,7,4,8,15,12,80,0,0,0,2,4,0,1,0,0,0,0,4,9,0,0,3,0,0,76,57,NA,0,1,2,104,2,3,0,0,1,0,0,7,6,0,3,0,0,0,0,8,8,0,1,0,3,NA,"INT",2025-05-02
"2935","Marvel Stadium",16912,"St Kilda","Fremantle","2025-05-02","19:40:00",0,"8",14,10,94,5,3,33,61,"St Kilda",21,"SUNNY",13108,"Lance","Collard",185,0,NA,"St Kilda",4,4,1,2,6,3,50,1,1,0,3,0,2,1,4,0,2,0,4,3,0,0,1,0,0,60,32,NA,0,1,3,116,2,2,1,0,0,0,0,4,2,1,3,0,0,0,0,10,4.3,0,0,2,0,NA,"INT",2025-05-02
"2936","Marvel Stadium",16912,"St Kilda","Fremantle","2025-05-02","19:40:00",0,"8",14,10,94,5,3,33,61,"St Kilda",21,"SUNNY",13109,"Darcy","Wilson",185,0,NA,"St Kilda",22,6,3,7,13,8,62,1,1,0,0,0,1,2,3,0,0,0,5,8,0,1,0,0,0,90,48,NA,0,2,4,92,2,1,0,0,0,0,0,2,3,2,5,0,0,1,0,9,5.9,0,1,2,0,NA,"WL",2025-05-02
"2937","Marvel Stadium",16912,"St Kilda","Fremantle","2025-05-02","19:40:00",0,"8",14,10,94,5,3,33,61,"St Kilda",21,"SUNNY",13113,"Joshua","Draper",197,0,NA,"Fremantle",37,6,4,7,13,10,77,0,0,3,5,1,0,0,5,0,3,0,7,6,0,0,3,0,0,83,58,NA,0,0,0,147,4,5,1,0,0,0,0,6,5,0,6,1,25,0,0,11,5.2,12,0,0,2,NA,"CHB",2025-05-02
"2938","Marvel Stadium",16912,"St Kilda","Fremantle","2025-05-02","19:40:00",0,"8",14,10,94,5,3,33,61,"St Kilda",21,"SUNNY",13124,"Hugo","Garcia",185,0,NA,"St Kilda",34,10,0,9,19,8,42,1,0,0,10,2,2,5,9,2,4,0,9,10,0,0,0,0,0,78,84,NA,3,2,3,309,6,2,2,0,0,0,0,8,2,1,5,0,0,0,0,19,3.6,0,0,2,0,NA,"HFFL",2025-05-02
"2939","Marvel Stadium",16912,"St Kilda","Fremantle","2025-05-02","19:40:00",0,"8",14,10,94,5,3,33,61,"St Kilda",21,"SUNNY",13181,"Murphy","Reid",182,0,NA,"Fremantle",16,4,2,11,15,7,47,0,1,0,0,0,1,3,2,1,1,0,10,5,1,1,0,0,0,73,39,NA,1,2,2,140,4,0,0,0,0,0,0,3,1,3,8,0,0,0,0,11,5.5,0,0,1,0,NA,"INT",2025-05-02
"2940","Marvel Stadium",16912,"St Kilda","Fremantle","2025-05-02","19:40:00",0,"8",14,10,94,5,3,33,61,"St Kilda",21,"SUNNY",13191,"Max","Hall",183,0,NA,"St Kilda",40,6,3,9,15,12,80,0,1,0,5,0,3,4,2,3,0,0,7,7,0,1,0,0,0,76,69,NA,0,4,4,183,4,2,1,0,0,1,0,4,5,0,5,0,0,0,0,18,5.1,0,1,1,0,NA,"INT",2025-05-02
"2941","Marvel Stadium",16912,"St Kilda","Fremantle","2025-05-02","19:40:00",0,"8",14,10,94,5,3,33,61,"St Kilda",21,"SUNNY",13192,"Liam","O'Connell",189,0,NA,"St Kilda",45,5,2,1,6,5,83,0,0,0,5,0,1,0,1,0,1,0,1,5,0,0,1,0,0,83,40,NA,0,0,2,68,0,1,0,1,1,0,0,7,4,0,1,0,0,0,0,9,2.2,0,0,0,1,NA,"INT",2025-05-02
"2942","Marvel Stadium",16912,"St Kilda","Fremantle","2025-05-02","19:40:00",0,"8",14,10,94,5,3,33,61,"St Kilda",21,"SUNNY",13206,"Tobie","Travaglia",188,0,NA,"St Kilda",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SUB",2025-05-02
"2943","Marvel Stadium",16912,"St Kilda","Fremantle","2025-05-02","19:40:00",0,"8",14,10,94,5,3,33,61,"St Kilda",21,"SUNNY",13207,"Isaiah","Dudley",168,0,NA,"Fremantle",43,4,1,3,7,5,71,1,1,0,8,1,0,0,0,0,0,0,2,5,0,0,2,0,1,83,60,NA,0,0,3,133,1,0,6,0,0,0,0,4,2,1,2,0,0,0,0,22,7.8,0,0,2,1,NA,"INT",2025-05-02
"2944","Marvel Stadium",16912,"St Kilda","Fremantle","2025-05-02","19:40:00",0,"8",14,10,94,5,3,33,61,"St Kilda",21,"SUNNY",13221,"Hugh","Boxshall",188,0,NA,"St Kilda",38,10,3,6,16,8,50,0,0,0,6,1,4,4,5,2,1,0,10,7,0,0,1,0,0,59,74,NA,0,4,2,255,3,2,1,0,0,0,0,5,3,2,8,0,0,0,0,11,6.3,0,1,0,1,NA,"INT",2025-05-02
"2945","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",11904,"Tom","Liberatore",184,0,FALSE,"Western Bulldogs",21,6,2,13,19,15,79,0,0,0,2,1,2,5,2,0,2,0,9,10,0,0,1,0,1,81,52,NA,3,2,3,133,0,2,0,0,0,0,0,12,2,0,7,0,0,0,0,20,8,0,0,0,0,NA,"R",2025-05-03
"2946","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12058,"Adam","Treloar",185,0,FALSE,"Western Bulldogs",1,14,2,13,27,19,70,1,0,0,2,0,7,3,3,2,0,0,7,20,0,0,1,0,0,71,90,NA,1,2,9,489,2,1,1,0,0,0,0,5,10,1,5,0,0,0,0,12,13.7,0,1,1,1,NA,"FPL",2025-05-03
"2947","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12128,"Jason","Johannisen",181,0,FALSE,"Western Bulldogs",39,13,3,4,17,12,71,0,0,0,4,1,5,1,3,0,0,0,4,12,0,0,0,0,2,81,72,NA,0,1,7,368,2,3,0,0,0,0,0,6,8,0,4,0,0,0,0,9,8.1,0,1,1,0,NA,"HBFL",2025-05-03
"2948","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12155,"Ollie","Wines",187,0,FALSE,"Port Adelaide",16,10,1,12,22,14,64,0,1,3,3,4,2,3,5,1,1,0,13,8,0,0,1,0,0,66,71,NA,1,2,7,295,4,7,0,0,0,0,0,11,4,0,11,1,37.5,0,0,21,11.5,8,4,1,1,NA,"INT",2025-05-03
"2949","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12277,"Marcus","Bontempelli",194,0,FALSE,"Western Bulldogs",4,15,4,8,23,17,74,3,1,0,8,3,4,1,2,2,0,0,8,16,1,1,4,1,0,82,126,NA,0,1,10,489,4,1,2,0,0,1,1,9,11,1,4,0,0,0,1,24,12.7,0,1,4,1,NA,"RR",2025-05-03
"2950","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12289,"Rory","Lobb",207,0,FALSE,"Western Bulldogs",7,5,3,6,11,9,82,0,0,0,0,3,1,0,1,1,1,0,8,3,2,0,9,0,0,100,34,NA,0,0,2,188,1,8,0,0,1,0,0,6,4,0,4,0,0,3,0,6,14,0,2,0,7,NA,"CHB",2025-05-03
"2951","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12362,"Bailey","Dale",188,0,FALSE,"Western Bulldogs",31,22,4,9,31,26,84,0,0,0,1,8,2,0,2,1,1,0,3,20,1,0,0,1,1,83,98,NA,0,0,5,559,2,3,0,2,2,0,0,5,19,0,2,0,0,1,0,10,10.9,0,2,0,0,NA,"HBFR",2025-05-03
"2952","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12385,"James","Harmes",186,0,FALSE,"Western Bulldogs",22,13,6,7,20,15,75,0,1,0,4,0,3,1,0,1,0,0,4,16,0,2,0,0,0,78,89,NA,0,1,5,265,2,5,2,0,0,0,0,1,9,2,3,0,0,2,0,14,8.4,0,1,1,0,NA,"HFFL",2025-05-03
"2953","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12429,"Darcy","Byrne-Jones",181,0,FALSE,"Port Adelaide",33,4,3,6,10,7,70,0,0,0,4,0,1,0,2,1,0,0,2,8,0,2,0,0,1,83,50,NA,0,0,3,83,2,3,1,0,0,0,0,8,3,0,1,0,0,0,0,15,0.5,0,2,1,0,NA,"HFFL",2025-05-03
"2954","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12442,"Aliir","Aliir",194,0,FALSE,"Port Adelaide",21,5,3,2,7,6,86,0,0,0,0,2,1,0,2,0,2,0,4,4,2,0,5,0,0,100,22,NA,0,0,1,190,2,5,0,1,5,0,0,2,4,0,2,0,0,3,0,4,10.1,0,1,0,4,NA,"FB",2025-05-03
"2955","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12449,"Bailey","Williams",190,0,FALSE,"Western Bulldogs",34,10,8,11,21,18,86,0,0,0,1,3,1,1,2,0,1,0,5,18,0,0,2,0,0,89,77,NA,0,1,4,344,4,4,0,1,2,0,0,1,7,0,4,0,0,1,0,2,10.2,0,1,0,1,NA,"WL",2025-05-03
"2956","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12463,"Matthew","Kennedy",188,0,FALSE,"Western Bulldogs",8,12,5,14,26,14,54,0,1,0,8,1,4,11,3,2,1,0,13,13,0,1,2,0,1,81,111,NA,4,7,5,213,4,1,1,0,0,0,0,7,5,1,7,0,0,0,0,20,9.3,0,1,1,1,NA,"HFFR",2025-05-03
"2957","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12504,"Sam","Powell-Pepper",187,0,FALSE,"Port Adelaide",2,6,2,12,18,12,67,1,1,0,3,1,3,3,4,1,1,0,11,9,0,0,0,0,0,78,65,NA,1,2,2,212,4,1,1,0,0,2,2,6,3,2,8,0,0,0,1,13,9.3,0,0,2,0,NA,"HFFR",2025-05-03
"2958","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12548,"Tim","English",208,0,FALSE,"Western Bulldogs",44,15,6,12,27,20,74,3,1,30,2,2,4,4,2,4,1,0,11,16,1,3,2,0,3,82,145,NA,2,2,17,345,2,4,0,0,0,0,0,8,11,0,3,11,34.5,1,1,11,21.7,87,10,4,2,NA,"RK",2025-05-03
"2959","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12557,"Jeremy","Finlayson",197,0,FALSE,"Port Adelaide",11,5,4,1,6,3,50,0,0,6,0,2,2,1,3,0,1,0,2,4,1,0,0,0,0,46,32,NA,0,1,1,183,2,1,0,0,1,0,0,1,2,0,1,1,40,1,1,2,3.7,15,1,0,0,NA,"SUB",2025-05-03
"2960","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12602,"Aaron","Naughton",196,0,FALSE,"Western Bulldogs",33,12,7,7,19,12,63,3,1,0,1,0,3,1,4,1,0,0,6,10,2,2,3,0,2,84,95,NA,0,1,9,234,3,0,1,0,0,3,1,0,7,2,2,0,0,0,3,10,14.2,0,0,5,1,NA,"FF",2025-05-03
"2961","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12606,"Esava","Ratugolea",197,0,FALSE,"Port Adelaide",27,4,3,7,11,9,82,0,0,0,4,2,0,1,3,0,1,0,5,5,1,0,8,0,0,97,48,NA,0,1,0,147,3,6,0,1,5,0,0,9,2,0,4,0,0,1,0,9,8.8,0,0,0,8,NA,"BPL",2025-05-03
"2962","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12612,"Ed","Richards",188,0,FALSE,"Western Bulldogs",20,17,5,13,30,24,80,2,1,0,3,1,11,5,1,2,0,0,13,19,0,1,5,1,0,82,119,NA,2,3,9,729,4,4,0,0,0,0,0,3,13,0,8,0,0,1,0,20,33.4,0,1,3,0,NA,"C",2025-05-03
"2963","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12613,"Willie","Rioli",175,0,FALSE,"Port Adelaide",15,4,2,2,6,4,67,2,0,0,5,0,2,1,2,0,2,0,2,4,0,1,0,0,0,77,48,NA,0,1,3,146,1,0,4,0,0,2,0,3,3,2,2,0,0,0,1,14,12.5,0,1,2,0,NA,"FPL",2025-05-03
"2964","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12671,"Kane","Farrell",182,0,FALSE,"Port Adelaide",6,15,3,0,15,9,60,0,0,0,3,6,1,0,3,1,1,0,1,7,0,0,1,2,0,75,64,NA,0,0,0,425,5,2,0,0,1,0,0,12,9,0,0,0,0,1,0,14,4.5,0,0,0,1,NA,"HBFR",2025-05-03
"2965","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12693,"Zak","Butters",181,0,FALSE,"Port Adelaide",9,12,3,12,24,15,63,0,0,0,9,3,7,6,4,0,0,0,8,17,0,0,2,2,1,84,105,NA,2,4,1,485,6,1,1,0,0,0,0,13,5,1,6,0,0,0,0,26,15.4,0,0,0,1,NA,"RR",2025-05-03
"2966","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12694,"Willem","Drew",188,0,FALSE,"Port Adelaide",28,4,0,12,16,10,63,0,1,0,4,1,2,5,2,0,0,0,8,9,0,0,4,0,0,86,53,NA,2,3,2,170,5,2,1,0,0,0,0,12,1,0,5,0,0,0,0,23,9.9,0,0,2,1,NA,"C",2025-05-03
"2967","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12696,"Connor","Rozee",185,0,FALSE,"Port Adelaide",1,17,3,12,29,19,66,0,0,0,1,7,3,3,4,2,1,0,7,20,0,0,0,0,0,82,87,NA,1,2,1,575,5,1,0,0,0,0,0,13,10,0,4,0,0,0,0,21,9.2,0,1,0,0,NA,"CHB",2025-05-03
"2968","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12748,"Rhylee","West",183,0,FALSE,"Western Bulldogs",14,5,1,10,15,11,73,2,0,0,2,0,3,1,4,0,2,0,5,10,1,1,0,0,1,83,52,NA,0,1,10,160,2,0,1,0,0,0,0,1,4,3,4,0,0,0,0,9,15.8,0,1,3,0,NA,"FPR",2025-05-03
"2969","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12770,"Mitch","Georgiades",192,0,FALSE,"Port Adelaide",19,6,2,5,11,5,46,1,2,0,2,0,0,0,3,1,2,0,6,5,1,2,1,0,0,94,45,NA,0,0,5,77,3,0,1,0,0,5,2,3,2,4,4,0,0,0,0,9,2.5,0,0,4,1,NA,"FF",2025-05-03
"2970","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12781,"Laitham","Vandermeer",182,0,NA,"Western Bulldogs",23,6,4,9,15,12,80,0,1,0,3,0,1,0,6,1,3,0,7,8,0,1,0,1,1,73,53,NA,0,0,6,129,3,2,2,0,0,0,0,0,4,2,6,0,0,0,1,5,6.1,0,0,1,0,NA,"BPL",2025-05-03
"2971","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12851,"Lachlan","McNeil",184,0,NA,"Western Bulldogs",30,8,4,8,16,12,75,1,1,0,1,0,2,3,2,1,1,0,9,7,1,1,1,0,1,80,61,NA,2,1,8,203,2,1,0,0,0,4,0,2,4,3,7,0,0,0,0,10,12.3,0,3,3,1,NA,"INT",2025-05-03
"2972","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12868,"Miles","Bergman",190,0,NA,"Port Adelaide",14,11,6,3,14,12,86,0,0,0,1,5,2,0,4,0,2,0,4,10,1,0,3,0,0,90,55,NA,0,0,1,380,3,8,0,0,0,0,0,12,9,0,3,0,0,5,0,14,9.7,0,0,0,3,NA,"HBFL",2025-05-03
"2973","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12883,"Lachie","Jones",186,0,NA,"Port Adelaide",34,3,1,2,5,5,100,0,0,0,0,2,1,0,0,1,0,0,3,2,0,0,1,0,0,69,17,NA,0,0,1,130,1,4,0,0,1,0,0,6,3,0,2,0,0,1,0,6,3.6,0,0,0,1,NA,"BPR",2025-05-03
"2974","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12890,"Jordon","Sweet",206,0,NA,"Port Adelaide",24,3,2,6,9,6,67,1,0,46,4,0,1,3,6,1,3,0,6,4,0,0,3,0,0,76,87,NA,0,3,1,79,1,1,1,0,0,0,0,10,2,0,3,10,57.5,0,0,16,5.9,80,1,1,2,NA,"RK",2025-05-03
"2975","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12901,"Buku","Khamis",191,0,NA,"Western Bulldogs",24,4,4,4,8,7,88,2,0,5,1,1,0,1,0,1,0,0,4,4,1,1,2,0,0,77,54,NA,1,0,6,71,0,1,1,0,0,5,0,0,3,1,2,1,33.3,1,1,12,11,15,2,2,2,NA,"CHF",2025-05-03
"2976","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12917,"Lachlan","Bramble",182,0,NA,"Western Bulldogs",29,8,4,7,15,12,80,0,0,0,4,5,2,4,1,1,0,0,6,8,1,0,1,1,0,75,67,NA,0,4,3,375,4,4,0,0,0,0,0,9,6,0,4,0,0,2,0,12,11.2,0,1,1,0,NA,"BPR",2025-05-03
"2977","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12952,"Jackson","Mead",184,0,NA,"Port Adelaide",44,2,2,5,7,4,57,0,0,0,2,0,0,0,2,0,0,0,4,4,0,0,0,0,0,79,30,NA,0,0,1,67,1,0,0,0,0,0,0,8,2,0,3,0,0,0,0,15,1.6,0,0,0,0,NA,"INT",2025-05-03
"2978","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12955,"Jason","Horne-Francis",185,0,NA,"Port Adelaide",18,14,4,8,22,9,41,0,2,0,3,2,4,7,4,2,1,0,14,8,1,2,2,4,0,68,83,NA,1,6,2,479,6,0,2,0,0,0,0,8,5,2,11,0,0,0,0,10,7.4,0,0,3,2,NA,"R",2025-05-03
"2979","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",12988,"Luke","Cleary",191,0,NA,"Western Bulldogs",36,7,4,6,13,11,85,1,0,0,0,1,0,0,1,0,1,0,6,7,0,0,3,0,0,81,48,NA,0,0,2,143,2,4,0,1,3,0,0,4,6,1,6,0,0,0,0,7,12.3,0,0,1,3,NA,"INT",2025-05-03
"2980","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",13011,"Jase","Burgoyne",186,0,NA,"Port Adelaide",7,10,4,11,21,13,62,0,0,0,4,3,3,0,5,0,1,0,8,13,1,0,0,0,0,91,77,NA,0,0,1,339,3,3,0,0,0,0,0,13,5,0,7,0,0,1,1,16,7.7,0,1,0,0,NA,"WL",2025-05-03
"2981","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",13056,"Ollie","Lord",197,0,NA,"Port Adelaide",30,4,2,3,7,5,71,0,0,0,2,0,0,0,0,1,0,0,3,4,1,1,2,0,0,86,33,NA,0,0,3,45,1,0,2,0,0,0,0,4,3,0,1,0,0,0,0,8,4,0,0,1,2,NA,"FPR",2025-05-03
"2982","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",13063,"James","O'Donnell",197,0,NA,"Western Bulldogs",18,7,2,3,10,7,70,0,0,0,2,2,0,0,0,1,0,0,5,3,1,0,3,0,0,93,42,NA,0,0,1,112,2,8,0,0,1,0,0,2,5,0,3,0,0,2,0,3,8.2,0,1,0,3,NA,"FB",2025-05-03
"2983","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",13111,"Ryley","Sanders",186,0,NA,"Western Bulldogs",9,2,0,15,17,15,88,1,0,0,2,0,2,2,2,1,0,0,5,12,0,0,0,0,0,81,51,NA,0,2,7,32,1,1,1,0,0,0,0,4,1,0,3,0,0,0,0,11,4.9,0,1,1,0,NA,"INT",2025-05-03
"2984","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",13140,"Joel","Freijah",191,0,NA,"Western Bulldogs",27,13,5,6,19,11,58,1,0,0,4,2,7,5,2,0,1,0,6,14,0,0,2,0,0,85,85,NA,2,3,5,466,5,2,0,0,1,0,0,9,6,0,4,0,0,1,1,14,15.2,0,1,1,1,NA,"WR",2025-05-03
"2985","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",13141,"Joe","Richards",177,0,NA,"Port Adelaide",35,7,3,6,13,10,77,0,2,0,5,0,2,1,1,1,1,0,4,9,1,0,1,0,0,78,62,NA,0,1,5,197,1,1,3,0,0,1,0,5,5,1,1,0,0,0,2,16,6.1,0,2,2,0,NA,"CHF",2025-05-03
"2986","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",13155,"Logan","Evans",190,0,NA,"Port Adelaide",22,7,1,7,14,13,93,0,0,0,4,6,1,0,0,1,0,0,8,4,0,0,2,0,0,78,55,NA,0,0,1,336,1,6,1,0,0,0,0,9,6,0,7,0,0,0,0,10,10.6,0,1,0,2,NA,"INT",2025-05-03
"2987","Mars Stadium",16913,"Western Bulldogs","Port Adelaide","2025-05-03","13:20:00",0,"8",20,11,131,5,11,41,90,"Western Bulldogs",18,"MOSTLY_SUNNY",13163,"Will","Lorenz",186,0,NA,"Port Adelaide",36,7,2,8,15,13,87,0,0,0,2,1,2,1,1,1,1,0,7,8,0,0,3,0,0,80,49,NA,0,1,2,142,0,3,0,1,1,0,0,7,7,0,7,0,0,0,0,16,11,0,0,0,2,NA,"WR",2025-05-03
