Season,Round,Date,First.name,Surname,Player,Team,Position,Opponent,Venue,match_weather_temp_c,Is_Raining,Time.on.Ground,Substitute,Fantasy.Points,Kicks,Handballs,Marks,Tackles,Hit.Outs,Frees.For,Frees.Against,Goals,Behinds,Contested.Possessions,Uncontested.Possessions
2025,14,2025-06-08,Hudson,OKeeffe,Hudson OKeeffe,Carlton,MID,Essendon,M.C.G.,NA,0,73,,56,5,2,5,4,8,0,1,0,1,6,1
2025,15,2025-06-15,Hudson,OKeeffe,Hudson OKeeffe,Carlton,MID,West Coast,Perth Stadium,NA,0,59,,20,4,3,0,0,6,1,2,0,1,2,4
2025,23,2025-08-09,Hudson,OKeeffe,Hudson OKeeffe,Carlton,MID,Gold Coast,Docklands,NA,0,71,,25,3,1,1,0,6,1,1,1,1,3,1
2025,24,2025-08-16,Hudson,OKeeffe,Hudson OKeeffe,Carlton,MID,Port Adelaide,Docklands,NA,0,84,,56,6,4,4,1,10,0,1,1,1,6,3
2025,25,2025-08-21,Hudson,OKeeffe,Hudson OKeeffe,Carlton,MID,Essendon,M.C.G.,NA,0,78,,35,2,5,1,1,10,2,2,1,0,5,3
2025,22,2025-08-01,Hugh,Bond,Hugh Bond,Adelaide,DEF,Hawthorn,Adelaide Oval,15,0,80,,43,3,11,2,3,0,0,2,0,0,7,7
2025,23,2025-08-10,Hugh,Bond,Hugh Bond,Adelaide,DEF,West Coast,Perth Stadium,17,1,83,,34,4,7,2,2,0,0,2,0,0,5,7
2025,24,2025-08-16,Hugh,Bond,Hugh Bond,Adelaide,DEF,Collingwood,Adelaide Oval,14,1,87,,38,3,4,1,5,0,1,1,0,0,4,3
2025,25,2025-08-23,Hugh,Bond,Hugh Bond,Adelaide,DEF,North Melbourne,Docklands,16,0,91,,5,2,1,0,2,0,1,4,0,0,0,4
2025,QF,2025-09-04,Hugh,Bond,Hugh Bond,Adelaide,DEF,Collingwood,Adelaide Oval,17,1,74,,47,8,4,3,2,0,1,1,0,0,4,9
2025,9,2025-05-02,Hugh,Boxshall,Hugh Boxshall,St Kilda,MID,Fremantle,Docklands,21,0,59,,74,10,6,3,6,0,2,1,0,0,10,7
2025,10,2025-05-09,Hugh,Boxshall,Hugh Boxshall,St Kilda,MID,Carlton,M.C.G.,19,0,49,,38,4,6,2,2,0,0,0,0,0,5,5
2025,12,2025-05-25,Hugh,Boxshall,Hugh Boxshall,St Kilda,MID,Gold Coast,Docklands,18,0,27,On,35,3,6,2,2,0,0,0,0,0,2,7
2025,13,2025-06-01,Hugh,Boxshall,Hugh Boxshall,St Kilda,MID,Melbourne,Traeger Park,20,0,49,,30,3,6,1,3,0,0,2,0,0,4,5
2025,19,2025-07-13,Hugh,Boxshall,Hugh Boxshall,St Kilda,MID,Sydney,Docklands,16,1,60,,39,4,4,1,3,0,1,1,1,0,6,1
2025,20,2025-07-20,Hugh,Boxshall,Hugh Boxshall,St Kilda,MID,Geelong,Kardinia Park,15,0,68,,57,7,8,2,4,0,1,1,0,0,6,10
2025,21,2025-07-27,Hugh,Boxshall,Hugh Boxshall,St Kilda,MID,Melbourne,Docklands,14,1,48,On,59,6,9,4,3,0,2,1,0,0,9,7
2025,22,2025-08-03,Hugh,Boxshall,Hugh Boxshall,St Kilda,MID,North Melbourne,Docklands,18,0,81,,65,5,7,2,8,0,0,3,1,1,6,5
2025,23,2025-08-09,Hugh,Boxshall,Hugh Boxshall,St Kilda,MID,Richmond,M.C.G.,17,0,83,,74,4,10,5,8,0,1,2,0,0,9,6
2025,24,2025-08-15,Hugh,Boxshall,Hugh Boxshall,St Kilda,MID,Essendon,Docklands,15,1,84,,66,8,8,7,1,0,0,0,0,1,5,11
2025,25,2025-08-24,Hugh,Boxshall,Hugh Boxshall,St Kilda,MID,Greater Western Sydney,Sydney Showground,19,0,88,,67,6,9,6,3,0,1,0,0,0,7,9
2025,12,2025-05-24,Hugh,Jackson,Hugh Jackson,Port Adelaide,MID,Fremantle,Perth Stadium,17,1,43,On,26,2,6,1,1,0,0,0,0,1,3,5
2025,14,2025-06-07,Hugh,Jackson,Hugh Jackson,Port Adelaide,MID,Greater Western Sydney,Manuka Oval,11,1,76,,62,8,6,4,2,0,0,0,1,0,2,11
2025,15,2025-06-15,Hugh,Jackson,Hugh Jackson,Port Adelaide,MID,Melbourne,Adelaide Oval,16,1,24,On,15,1,1,2,1,0,0,0,0,0,0,2
2025,17,2025-06-26,Hugh,Jackson,Hugh Jackson,Port Adelaide,MID,Carlton,Adelaide Oval,15,0,74,,60,9,8,3,2,0,0,0,0,0,3,13
2025,18,2025-07-05,Hugh,Jackson,Hugh Jackson,Port Adelaide,MID,Brisbane Lions,Gabba,23,0,59,On,30,6,6,1,0,0,0,1,0,0,2,10
2025,19,2025-07-13,Hugh,Jackson,Hugh Jackson,Port Adelaide,MID,West Coast,Adelaide Oval,16,1,65,,37,7,5,1,2,0,1,2,0,0,5,6
2025,20,2025-07-19,Hugh,Jackson,Hugh Jackson,Port Adelaide,MID,Hawthorn,York Park,13,1,68,,45,7,6,0,3,0,0,0,0,0,7,2
2025,21,2025-07-26,Hugh,Jackson,Hugh Jackson,Port Adelaide,MID,Adelaide,Adelaide Oval,14,1,31,On,8,2,0,0,2,0,0,2,0,0,2,0
2025,22,2025-08-03,Hugh,Jackson,Hugh Jackson,Port Adelaide,MID,Geelong,Kardinia Park,17,0,30,On,17,1,3,0,2,0,0,0,0,0,1,3
2025,2,2025-03-15,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Sydney,S.C.G.,32,0,76,,60,11,10,2,1,0,3,2,0,0,10,13
2025,3,2025-03-23,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,West Coast,Gabba,28,1,80,,90,11,11,3,7,0,1,1,0,0,14,8
2025,1,2025-03-29,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Geelong,Gabba,27,1,80,,121,17,13,4,8,0,6,2,0,0,17,14
2025,5,2025-04-05,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Richmond,M.C.G.,18,1,88,,141,12,14,6,12,0,2,1,2,0,14,14
2025,6,2025-04-12,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Western Bulldogs,Norwood Oval,34,0,80,,111,15,17,3,6,0,1,1,0,1,10,23
2025,7,2025-04-17,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Collingwood,Gabba,28,0,86,,62,9,11,4,1,0,0,1,0,0,7,13
2025,8,2025-04-26,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,St Kilda,Docklands,20,1,77,,113,14,7,4,11,0,1,2,1,0,7,15
2025,9,2025-05-04,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Gold Coast,Gabba,25,1,79,,91,19,11,4,3,0,0,4,0,0,16,19
2025,10,2025-05-11,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,North Melbourne,Bellerive Oval,18,0,79,,117,10,17,5,10,0,1,1,0,0,7,19
2025,11,2025-05-18,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Melbourne,Gabba,25,1,84,,105,14,14,7,2,0,0,0,1,0,5,22
2025,12,2025-05-24,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Hawthorn,M.C.G.,19,1,82,,89,13,11,1,6,0,2,1,0,2,17,8
2025,13,2025-05-29,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Essendon,Gabba,23,0,85,,152,20,21,11,4,0,0,0,0,1,17,24
2025,14,2025-06-06,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Adelaide,Adelaide Oval,17,1,80,,98,25,2,4,2,0,1,3,1,1,11,18
2025,15,2025-06-14,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Greater Western Sydney,Gabba,21,0,89,,91,17,8,6,1,0,0,2,1,2,7,20
2025,16,2025-06-20,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Geelong,Kardinia Park,16,0,78,,103,17,5,5,6,0,0,1,1,0,8,13
2025,18,2025-07-05,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Port Adelaide,Gabba,23,0,87,,108,16,13,4,4,0,2,1,1,1,13,17
2025,19,2025-07-10,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Carlton,Docklands,12,1,78,,64,11,7,2,2,0,2,2,1,1,7,11
2025,20,2025-07-18,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Western Bulldogs,Gabba,22,1,86,,91,11,16,4,4,0,1,1,0,0,18,7
2025,21,2025-07-26,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Gold Coast,Carrara,22,1,86,,86,16,12,1,2,0,0,1,1,0,19,11
2025,22,2025-08-02,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Collingwood,M.C.G.,15,0,82,,119,18,16,3,7,0,2,2,0,0,14,22
2025,23,2025-08-09,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Sydney,Gabba,19,1,82,,112,21,9,7,3,0,1,1,0,0,14,17
2025,24,2025-08-15,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Fremantle,Perth Stadium,17,0,77,,93,14,14,4,1,0,0,0,1,1,11,18
2025,25,2025-08-24,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Hawthorn,Gabba,24,0,81,,133,16,16,7,4,0,2,0,2,2,13,19
2025,QF,2025-09-05,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Geelong,M.C.G.,15,0,81,,51,4,10,1,4,0,0,0,0,0,7,7
2025,SF,2025-09-13,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Gold Coast,Gabba,23,1,85,,91,11,22,2,3,0,2,2,0,0,15,17
2025,PF,2025-09-20,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Collingwood,M.C.G.,15,1,81,,129,20,17,8,2,0,0,1,1,0,14,22
2025,GF,2025-09-27,Hugh,McCluggage,Hugh McCluggage,Brisbane Lions,FWD,Geelong,M.C.G.,19,0,84,,123,16,10,3,6,0,1,1,4,0,10,19
2025,2,2025-03-16,Hugo,Garcia,Hugo Garcia,St Kilda,MID,Adelaide,Adelaide Oval,26,1,61,,59,10,8,1,3,0,1,3,1,0,6,13
2025,3,2025-03-22,Hugo,Garcia,Hugo Garcia,St Kilda,MID,Geelong,Docklands,21,0,29,On,27,1,4,0,4,0,0,0,0,0,1,4
2025,4,2025-03-29,Hugo,Garcia,Hugo Garcia,St Kilda,MID,Richmond,Docklands,23,1,66,,110,13,10,5,9,0,1,1,0,2,8,15
2025,5,2025-04-06,Hugo,Garcia,Hugo Garcia,St Kilda,MID,Port Adelaide,Adelaide Oval,23,1,66,,42,4,8,0,5,0,0,2,0,0,7,4
2025,6,2025-04-13,Hugo,Garcia,Hugo Garcia,St Kilda,MID,Greater Western Sydney,Norwood Oval,34,0,77,,82,14,9,3,4,0,0,1,0,0,8,13
2025,7,2025-04-20,Hugo,Garcia,Hugo Garcia,St Kilda,MID,Western Bulldogs,Docklands,24,1,65,,84,10,6,1,10,0,1,1,0,1,7,10
2025,8,2025-04-26,Hugo,Garcia,Hugo Garcia,St Kilda,MID,Brisbane Lions,Docklands,20,1,20,Off,20,2,2,2,1,0,0,0,0,0,1,3
2025,9,2025-05-02,Hugo,Garcia,Hugo Garcia,St Kilda,MID,Fremantle,Docklands,21,0,78,,84,10,9,0,10,0,2,4,1,0,9,10
2025,10,2025-05-09,Hugo,Garcia,Hugo Garcia,St Kilda,MID,Carlton,M.C.G.,19,0,79,,64,7,4,3,7,0,0,1,0,1,1,10
2025,11,2025-05-18,Hugo,Garcia,Hugo Garcia,St Kilda,MID,West Coast,Perth Stadium,26,0,66,,65,8,4,1,7,0,1,0,0,1,8,4
2025,17,2025-06-29,Hugo,Garcia,Hugo Garcia,St Kilda,MID,Fremantle,Perth Stadium,20,0,83,,67,10,14,1,1,0,1,0,0,1,12,10
2025,18,2025-07-05,Hugo,Garcia,Hugo Garcia,St Kilda,MID,Hawthorn,Docklands,17,0,61,,57,7,10,0,4,0,0,0,0,0,11,6
2025,19,2025-07-13,Hugo,Garcia,Hugo Garcia,St Kilda,MID,Sydney,Docklands,16,1,80,,55,10,5,0,5,0,1,4,1,0,4,10
2025,22,2025-08-03,Hugo,Garcia,Hugo Garcia,St Kilda,MID,North Melbourne,Docklands,18,0,76,,41,10,5,0,1,0,0,1,0,0,5,10
2025,23,2025-08-09,Hugo,Garcia,Hugo Garcia,St Kilda,MID,Richmond,M.C.G.,17,0,81,,101,12,8,6,7,0,0,1,1,0,8,13
2025,24,2025-08-15,Hugo,Garcia,Hugo Garcia,St Kilda,MID,Essendon,Docklands,15,1,76,,106,11,9,2,12,0,0,0,0,1,8,12
2025,25,2025-08-24,Hugo,Garcia,Hugo Garcia,St Kilda,MID,Greater Western Sydney,Sydney Showground,19,0,76,,49,6,6,3,3,0,1,1,0,0,5,8
2025,6,2025-04-13,Hugo,Ralphsmith,Hugo Ralphsmith,Richmond,MID,Fremantle,Barossa Oval,33,0,82,,66,9,7,6,2,0,2,1,0,0,5,12
2025,7,2025-04-19,Hugo,Ralphsmith,Hugo Ralphsmith,Richmond,MID,Gold Coast,Docklands,28,0,87,,57,7,4,5,2,0,2,1,1,0,6,6
2025,8,2025-04-24,Hugo,Ralphsmith,Hugo Ralphsmith,Richmond,MID,Melbourne,M.C.G.,26,0,84,,54,6,5,2,5,0,0,0,0,0,4,7
2025,9,2025-05-04,Hugo,Ralphsmith,Hugo Ralphsmith,Richmond,MID,Hawthorn,M.C.G.,23,0,85,,45,8,4,3,1,0,0,0,0,0,4,8
2025,10,2025-05-11,Hugo,Ralphsmith,Hugo Ralphsmith,Richmond,MID,West Coast,M.C.G.,23,0,90,,64,7,3,6,5,0,1,3,1,1,1,10
2025,11,2025-05-18,Hugo,Ralphsmith,Hugo Ralphsmith,Richmond,MID,North Melbourne,M.C.G.,15,1,82,,58,6,10,2,2,0,0,0,1,0,7,9
2025,12,2025-05-23,Hugo,Ralphsmith,Hugo Ralphsmith,Richmond,MID,Essendon,M.C.G.,16,1,86,,82,11,6,4,4,0,2,2,2,1,8,10
2025,13,2025-05-31,Hugo,Ralphsmith,Hugo Ralphsmith,Richmond,MID,Greater Western Sydney,Sydney Showground,20,0,91,,70,15,8,2,0,0,2,0,0,1,8,13
2025,14,2025-06-07,Hugo,Ralphsmith,Hugo Ralphsmith,Richmond,MID,Sydney,M.C.G.,15,1,85,,52,7,5,4,3,0,0,1,0,0,4,8
2025,16,2025-06-22,Hugo,Ralphsmith,Hugo Ralphsmith,Richmond,MID,Western Bulldogs,Docklands,16,0,88,,44,6,2,2,4,0,0,0,0,0,2,4
2025,17,2025-06-29,Hugo,Ralphsmith,Hugo Ralphsmith,Richmond,MID,Adelaide,M.C.G.,13,1,80,,68,7,10,4,2,0,1,0,1,0,8,9
2025,18,2025-07-05,Hugo,Ralphsmith,Hugo Ralphsmith,Richmond,MID,Geelong,Kardinia Park,16,0,58,,20,3,5,1,0,0,0,1,0,1,5,4
2025,2,2025-03-16,Hunter,Clark,Hunter Clark,St Kilda,MID,Adelaide,Adelaide Oval,26,1,30,On,16,3,3,0,1,0,0,1,0,0,2,5
2025,3,2025-03-22,Hunter,Clark,Hunter Clark,St Kilda,MID,Geelong,Docklands,21,0,30,,45,7,4,2,4,0,0,2,0,0,7,5
2025,12,2025-05-25,Hunter,Clark,Hunter Clark,St Kilda,MID,Gold Coast,Docklands,18,0,65,,93,10,9,3,10,0,1,2,0,1,9,11
2025,13,2025-06-01,Hunter,Clark,Hunter Clark,St Kilda,MID,Melbourne,Traeger Park,20,0,76,,86,7,13,6,5,0,0,2,1,1,7,12
2025,15,2025-06-12,Hunter,Clark,Hunter Clark,St Kilda,MID,Western Bulldogs,Docklands,15,0,68,,50,8,6,1,4,0,1,2,0,0,6,9
2025,16,2025-06-21,Hunter,Clark,Hunter Clark,St Kilda,MID,Collingwood,Docklands,15,0,66,,64,10,7,1,5,0,0,1,0,0,8,10
2025,17,2025-06-29,Hunter,Clark,Hunter Clark,St Kilda,MID,Fremantle,Perth Stadium,20,0,55,,63,7,9,3,5,0,0,2,0,1,7,7
2025,18,2025-07-05,Hunter,Clark,Hunter Clark,St Kilda,MID,Hawthorn,Docklands,17,0,76,,59,10,9,1,6,0,2,6,0,0,8,11
2025,19,2025-07-13,Hunter,Clark,Hunter Clark,St Kilda,MID,Sydney,Docklands,16,1,29,On,31,3,3,1,4,0,0,1,0,0,2,4
2025,20,2025-07-20,Hunter,Clark,Hunter Clark,St Kilda,MID,Geelong,Kardinia Park,15,0,22,On,27,3,5,2,2,0,0,2,0,0,6,4
2025,21,2025-07-27,Hunter,Clark,Hunter Clark,St Kilda,MID,Melbourne,Docklands,14,1,78,,90,13,7,6,6,0,0,2,0,1,7,13
2025,22,2025-08-03,Hunter,Clark,Hunter Clark,St Kilda,MID,North Melbourne,Docklands,18,0,78,,83,17,8,7,1,0,0,3,0,0,6,18
2025,23,2025-08-09,Hunter,Clark,Hunter Clark,St Kilda,MID,Richmond,M.C.G.,17,0,72,,91,15,7,11,2,0,0,3,0,0,4,18
2025,2,2025-03-16,Isaac,Cumming,Isaac Cumming,Adelaide,MID,St Kilda,Adelaide Oval,26,1,77,,72,11,5,4,1,0,1,0,2,0,5,12
2025,3,2025-03-22,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Essendon,M.C.G.,21,0,78,,28,4,5,0,2,0,1,1,0,0,4,6
2025,4,2025-03-30,Isaac,Cumming,Isaac Cumming,Adelaide,MID,North Melbourne,Adelaide Oval,25,0,71,,50,8,5,5,1,0,0,1,0,0,5,9
2025,5,2025-04-05,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Gold Coast,Carrara,27,1,86,,97,13,7,8,5,0,0,0,0,0,3,16
2025,6,2025-04-10,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Geelong,Adelaide Oval,30,0,83,,61,13,1,5,1,0,0,0,0,1,4,9
2025,7,2025-04-19,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Greater Western Sydney,Adelaide Oval,29,1,89,,49,10,4,2,1,0,1,0,0,0,3,8
2025,8,2025-04-25,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Fremantle,Perth Stadium,22,0,79,,71,15,3,5,2,0,0,1,0,0,5,13
2025,9,2025-05-03,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Carlton,Adelaide Oval,25,0,81,,78,12,5,9,1,0,0,0,0,1,5,13
2025,10,2025-05-10,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Port Adelaide,Adelaide Oval,23,0,82,,47,8,4,3,2,0,1,1,0,0,6,6
2025,11,2025-05-17,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Collingwood,M.C.G.,14,1,79,,38,5,5,4,1,0,0,1,0,0,4,6
2025,12,2025-05-25,Isaac,Cumming,Isaac Cumming,Adelaide,MID,West Coast,Adelaide Oval,21,0,78,,49,11,5,1,2,0,1,2,0,0,9,7
2025,13,2025-05-31,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Sydney,S.C.G.,20,0,77,,97,16,5,5,3,0,0,0,2,0,10,11
2025,14,2025-06-06,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Brisbane Lions,Adelaide Oval,17,1,80,,46,6,5,1,5,0,1,2,0,0,6,6
2025,15,2025-06-13,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Hawthorn,York Park,14,0,84,,81,13,6,5,2,0,1,0,1,0,9,10
2025,17,2025-06-29,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Richmond,M.C.G.,13,1,71,,34,7,3,2,1,0,0,1,0,0,2,7
2025,18,2025-07-06,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Melbourne,Adelaide Oval,16,0,82,,40,7,6,1,1,0,0,0,0,0,5,8
2025,19,2025-07-12,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Western Bulldogs,Docklands,17,0,86,,53,9,5,3,1,0,0,1,1,0,3,11
2025,20,2025-07-20,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Gold Coast,Adelaide Oval,17,0,66,,68,9,7,6,2,0,0,0,0,1,6,10
2025,22,2025-08-01,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Hawthorn,Adelaide Oval,15,0,82,,53,9,6,3,1,0,1,0,0,0,5,10
2025,23,2025-08-10,Isaac,Cumming,Isaac Cumming,Adelaide,MID,West Coast,Perth Stadium,17,1,83,,89,16,5,8,3,0,1,2,0,0,8,14
2025,24,2025-08-16,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Collingwood,Adelaide Oval,14,1,83,,95,15,3,7,4,0,1,0,1,0,5,13
2025,25,2025-08-23,Isaac,Cumming,Isaac Cumming,Adelaide,MID,North Melbourne,Docklands,16,0,75,,55,6,5,6,3,0,0,1,0,0,4,9
2025,QF,2025-09-04,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Collingwood,Adelaide Oval,17,1,80,,30,6,1,2,1,0,0,0,0,0,5,2
2025,SF,2025-09-12,Isaac,Cumming,Isaac Cumming,Adelaide,MID,Hawthorn,Adelaide Oval,16,0,81,,71,12,4,6,2,0,1,0,0,0,3,12
2025,1,2025-03-07,Isaac,Heeney,Isaac Heeney,Sydney,MID,Hawthorn,S.C.G.,27,1,82,,80,9,12,1,7,0,1,1,0,0,14,5
2025,2,2025-03-15,Isaac,Heeney,Isaac Heeney,Sydney,MID,Brisbane Lions,S.C.G.,32,0,88,,103,14,9,7,2,0,2,0,2,0,10,14
2025,3,2025-03-23,Isaac,Heeney,Isaac Heeney,Sydney,MID,Fremantle,Perth Stadium,34,0,87,,79,12,9,3,5,0,2,2,0,0,11,9
2025,5,2025-04-05,Isaac,Heeney,Isaac Heeney,Sydney,MID,North Melbourne,Docklands,18,1,77,,76,14,5,4,3,0,0,0,0,0,9,10
2025,6,2025-04-11,Isaac,Heeney,Isaac Heeney,Sydney,MID,Collingwood,Adelaide Oval,29,0,84,,102,14,14,4,2,0,0,0,2,0,13,15
2025,7,2025-04-20,Isaac,Heeney,Isaac Heeney,Sydney,MID,Port Adelaide,S.C.G.,29,0,87,,87,10,12,2,4,0,2,1,2,0,13,8
2025,8,2025-04-27,Isaac,Heeney,Isaac Heeney,Sydney,MID,Gold Coast,Carrara,28,0,78,,72,8,12,3,2,0,2,1,1,2,11,10
2025,9,2025-05-04,Isaac,Heeney,Isaac Heeney,Sydney,MID,Greater Western Sydney,S.C.G.,23,0,85,,86,11,11,5,3,0,0,1,1,1,9,12
2025,10,2025-05-10,Isaac,Heeney,Isaac Heeney,Sydney,MID,Essendon,Docklands,20,0,89,,82,11,8,3,6,0,1,1,0,2,9,9
2025,11,2025-05-16,Isaac,Heeney,Isaac Heeney,Sydney,MID,Carlton,S.C.G.,21,1,86,,122,21,17,2,1,0,1,1,2,5,18,16
2025,12,2025-05-25,Isaac,Heeney,Isaac Heeney,Sydney,MID,Melbourne,M.C.G.,18,0,76,,106,8,14,4,6,0,0,0,3,0,12,9
2025,13,2025-05-31,Isaac,Heeney,Isaac Heeney,Sydney,MID,Adelaide,S.C.G.,20,0,83,,81,13,10,0,4,0,2,1,1,1,14,9
2025,14,2025-06-07,Isaac,Heeney,Isaac Heeney,Sydney,MID,Richmond,M.C.G.,15,1,82,,102,16,9,4,4,0,2,0,1,0,12,12
2025,16,2025-06-21,Isaac,Heeney,Isaac Heeney,Sydney,MID,Port Adelaide,Adelaide Oval,19,0,84,,111,12,16,4,4,0,2,0,2,1,13,13
2025,17,2025-06-27,Isaac,Heeney,Isaac Heeney,Sydney,MID,Western Bulldogs,S.C.G.,17,0,92,,117,13,8,3,5,0,3,0,5,0,10,11
2025,18,2025-07-06,Isaac,Heeney,Isaac Heeney,Sydney,MID,Fremantle,S.C.G.,21,1,84,,95,14,7,3,7,0,1,0,0,1,11,10
2025,19,2025-07-13,Isaac,Heeney,Isaac Heeney,Sydney,MID,St Kilda,Docklands,16,1,86,,78,11,10,1,3,0,3,0,1,1,10,12
2025,20,2025-07-19,Isaac,Heeney,Isaac Heeney,Sydney,MID,North Melbourne,S.C.G.,19,0,81,,166,22,12,8,5,0,4,1,5,1,16,17
2025,21,2025-07-25,Isaac,Heeney,Isaac Heeney,Sydney,MID,Greater Western Sydney,Sydney Showground,18,0,84,,94,12,10,4,5,0,2,1,1,1,6,16
2025,22,2025-08-02,Isaac,Heeney,Isaac Heeney,Sydney,MID,Essendon,S.C.G.,17,1,85,,100,19,9,7,0,0,0,1,1,1,14,15
2025,23,2025-08-09,Isaac,Heeney,Isaac Heeney,Sydney,MID,Brisbane Lions,Gabba,19,1,82,,114,14,9,6,1,0,1,0,5,1,9,13
2025,24,2025-08-17,Isaac,Heeney,Isaac Heeney,Sydney,MID,Geelong,S.C.G.,17,0,82,,72,9,6,4,5,0,3,3,1,1,9,8
2025,25,2025-08-23,Isaac,Heeney,Isaac Heeney,Sydney,MID,West Coast,Perth Stadium,20,0,88,,103,11,15,5,4,0,1,0,1,2,15,11
2025,2,2025-03-14,Isaac,Kako,Isaac Kako,Essendon,FWD,Hawthorn,M.C.G.,27,0,82,,51,8,6,2,1,0,0,1,1,2,7,4
2025,3,2025-03-22,Isaac,Kako,Isaac Kako,Essendon,FWD,Adelaide,M.C.G.,21,0,78,,44,6,3,2,2,0,0,2,2,0,3,5
2025,4,2025-03-27,Isaac,Kako,Isaac Kako,Essendon,FWD,Port Adelaide,Docklands,23,0,80,,40,5,5,1,3,0,0,0,0,0,2,8
2025,6,2025-04-12,Isaac,Kako,Isaac Kako,Essendon,FWD,Melbourne,Adelaide Oval,34,0,86,,47,5,4,4,3,0,0,0,0,0,3,5
2025,7,2025-04-18,Isaac,Kako,Isaac Kako,Essendon,FWD,West Coast,Perth Stadium,23,0,76,,39,6,3,2,2,0,1,0,0,0,1,6
2025,8,2025-04-25,Isaac,Kako,Isaac Kako,Essendon,FWD,Collingwood,M.C.G.,24,1,86,,46,7,3,3,1,0,0,0,1,0,3,6
2025,9,2025-05-01,Isaac,Kako,Isaac Kako,Essendon,FWD,North Melbourne,Docklands,18,0,80,,38,5,7,1,0,0,0,0,1,0,5,7
2025,10,2025-05-10,Isaac,Kako,Isaac Kako,Essendon,FWD,Sydney,Docklands,20,0,76,,37,3,3,1,3,0,1,0,1,0,1,4
2025,11,2025-05-17,Isaac,Kako,Isaac Kako,Essendon,FWD,Western Bulldogs,Docklands,14,1,84,,28,3,4,1,2,0,0,0,0,0,1,6
2025,12,2025-05-23,Isaac,Kako,Isaac Kako,Essendon,FWD,Richmond,M.C.G.,16,1,76,,48,5,10,3,1,0,0,0,0,0,5,9
2025,13,2025-05-29,Isaac,Kako,Isaac Kako,Essendon,FWD,Brisbane Lions,Gabba,23,0,76,,41,6,5,2,2,0,1,1,0,1,7,6
2025,14,2025-06-08,Isaac,Kako,Isaac Kako,Essendon,FWD,Carlton,M.C.G.,12,1,77,,27,1,9,0,3,0,0,2,0,0,7,3
2025,15,2025-06-14,Isaac,Kako,Isaac Kako,Essendon,FWD,Geelong,M.C.G.,12,0,77,,55,3,10,4,2,0,0,0,1,0,5,8
2025,16,2025-06-19,Isaac,Kako,Isaac Kako,Essendon,FWD,Fremantle,Perth Stadium,21,1,85,,52,7,5,2,2,0,0,0,1,1,5,7
2025,18,2025-07-05,Isaac,Kako,Isaac Kako,Essendon,FWD,Gold Coast,Docklands,17,0,79,,79,8,9,3,5,0,2,0,1,0,10,7
2025,19,2025-07-12,Isaac,Kako,Isaac Kako,Essendon,FWD,Richmond,M.C.G.,17,0,92,,43,6,6,3,2,0,1,2,0,1,2,10
