"round.roundNumber","venue.name","home.team.club.name","away.team.club.name","player.jumperNumber","player.player.position","player.player.player.givenName","player.player.player.surname","player.player.player.playerId"
17,"GMHBA Stadium","Geelong Cats","Richmond",36,"WR","Oliver","Henry","CD_I1012860"
17,"GMHBA Stadium","Geelong Cats","Richmond",9,"C","Max","Holmes","CD_I1015889"
17,"GMHBA Stadium","Geelong Cats","Richmond",17,"HBFR","Lawson","Humphries","CD_I1013464"
17,"GMHBA Stadium","Geelong Cats","Richmond",7,"CHF","Shaun","Mannagh","CD_I993878"
17,"GMHBA Stadium","Geelong Cats","Richmond",19,"INT","Jack","Martin","CD_I296190"
17,"GMHBA Stadium","Geelong Cats","Richmond",32,"HFFR","Gryan","Miers","CD_I1004938"
17,"GMHBA Stadium","Geelong Cats","Richmond",34,"INT","Oisin","Mullin","CD_I1024982"
17,"GMHBA Stadium","Geelong Cats","Richmond",33,"FPR","Shannon","Neale","CD_I1016433"
17,"GMHBA Stadium","Geelong Cats","Richmond",42,"WL","Mark","O'Connor","CD_I1007102"
17,"GMHBA Stadium","Geelong Cats","Richmond",14,"BPL","Connor","O'Sullivan","CD_I1027877"
17,"GMHBA Stadium","Geelong Cats","Richmond",1,"RK","Rhys","Stanley","CD_I280317"
17,"GMHBA Stadium","Geelong Cats","Richmond",15,"INT","George","Stevens","CD_I1023681"
17,"GMHBA Stadium","Geelong Cats","Richmond",44,"HBFL","Tom","Stewart","CD_I291800"
17,"GMHBA Stadium","Geelong Cats","Richmond",29,"FPL","Jasper","Alger","CD_I1028537"
17,"GMHBA Stadium","Geelong Cats","Richmond",21,"FF","Noah","Balta","CD_I1002245"
17,"GMHBA Stadium","Geelong Cats","Richmond",41,"CHB","Sam","Banks","CD_I1013197"
17,"GMHBA Stadium","Geelong Cats","Richmond",46,"FB","Jacob","Blight","CD_I1013229"
17,"GMHBA Stadium","Geelong Cats","Richmond",35,"BPR","Nathan","Broad","CD_I295203"
17,"GMHBA Stadium","Geelong Cats","Richmond",30,"HBFR","Tom","Brown","CD_I1017086"
17,"GMHBA Stadium","Geelong Cats","Richmond",44,"HFFR","Seth","Campbell","CD_I1023275"
17,"GMHBA Stadium","Geelong Cats","Richmond",26,"FPR","Jonty","Faull","CD_I1028498"
17,"GMHBA Stadium","Geelong Cats","Richmond",2,"R","Jacob","Hopper","CD_I993903"
17,"GMHBA Stadium","Geelong Cats","Richmond",22,"CHF","Sam","Lalor","CD_I1028491"
17,"GMHBA Stadium","Geelong Cats","Richmond",7,"HFFL","Rhyan","Mansell","CD_I1008478"
17,"GMHBA Stadium","Geelong Cats","Richmond",33,"WL","Kamdyn","McIntosh","CD_I294592"
17,"GMHBA Stadium","Geelong Cats","Richmond",12,"BPL","Ben","Miller","CD_I1002403"
17,"GMHBA Stadium","Geelong Cats","Richmond",25,"RK","Toby","Nankervis","CD_I298174"
17,"GMHBA Stadium","Geelong Cats","Richmond",3,"C","Dion","Prestia","CD_I290627"
17,"GMHBA Stadium","Geelong Cats","Richmond",13,"WR","Hugo","Ralphsmith","CD_I1011985"
17,"GMHBA Stadium","Geelong Cats","Richmond",17,"SUB","Maurice","Rioli","CD_I1009551"
17,"GMHBA Stadium","Geelong Cats","Richmond",5,"INT","Jack","Ross","CD_I1006133"
17,"GMHBA Stadium","Geelong Cats","Richmond",38,"INT","Thomas","Sims","CD_I1018996"
17,"GMHBA Stadium","Geelong Cats","Richmond",40,"INT","Tyler","Sonsie","CD_I1017114"
17,"GMHBA Stadium","Geelong Cats","Richmond",14,"RR","Tim","Taranto","CD_I998172"
17,"GMHBA Stadium","Geelong Cats","Richmond",31,"INT","Luke","Trainor","CD_I1028521"
17,"GMHBA Stadium","Geelong Cats","Richmond",1,"HBFL","Nick","Vlastuin","CD_I294674"
17,"Gabba","Brisbane Lions","Port Adelaide",4,"INT","Callum","Ah Chee","CD_I298437"
17,"Gabba","Brisbane Lions","Port Adelaide",31,"CHB","Harris","Andrews","CD_I996059"
17,"Gabba","Brisbane Lions","Port Adelaide",43,"HBFL","Noah","Answerth","CD_I1005053"
17,"Gabba","Brisbane Lions","Port Adelaide",10,"INT","Levi","Ashcroft","CD_I1028560"
17,"Gabba","Brisbane Lions","Port Adelaide",8,"INT","Will","Ashcroft","CD_I1023517"
17,"Gabba","Brisbane Lions","Port Adelaide",33,"WL","Zac","Bailey","CD_I1002312"
17,"Gabba","Brisbane Lions","Port Adelaide",7,"WR","Jarrod","Berry","CD_I998133"
17,"Gabba","Brisbane Lions","Port Adelaide",23,"HFFL","Charlie","Cameron","CD_I990609"
17,"Gabba","Brisbane Lions","Port Adelaide",14,"FPR","Sam","Day","CD_I291753"
17,"Gabba","Brisbane Lions","Port Adelaide",5,"RR","Josh","Dunkley","CD_I993834"
17,"Gabba","Brisbane Lions","Port Adelaide",3,"INT","Jaspa","Fletcher","CD_I1023708"
17,"Gabba","Brisbane Lions","Port Adelaide",32,"RK","Darcy","Fort","CD_I298211"
17,"Gabba","Brisbane Lions","Port Adelaide",27,"SUB","Darcy","Gardiner","CD_I296269"
17,"Gabba","Brisbane Lions","Port Adelaide",30,"CHF","Eric","Hipwood","CD_I993953"
17,"Gabba","Brisbane Lions","Port Adelaide",35,"FB","Ryan","Lester","CD_I291548"
17,"Gabba","Brisbane Lions","Port Adelaide",1,"FPL","Kai","Lohmann","CD_I1014026"
17,"Gabba","Brisbane Lions","Port Adelaide",6,"C","Hugh","McCluggage","CD_I1000978"
17,"Gabba","Brisbane Lions","Port Adelaide",13,"FF","Logan","Morris","CD_I1028019"
17,"Gabba","Brisbane Lions","Port Adelaide",9,"R","Lachie","Neale","CD_I293535"
17,"Gabba","Brisbane Lions","Port Adelaide",16,"HFFR","Cam","Rayner","CD_I1002235"
17,"Gabba","Brisbane Lions","Port Adelaide",37,"HBFR","Brandon","Starcevich","CD_I1002401"
17,"Gabba","Brisbane Lions","Port Adelaide",44,"BPR","Darcy","Wilmot","CD_I1017067"
17,"Gabba","Brisbane Lions","Port Adelaide",15,"BPL","Dayne","Zorko","CD_I261224"
17,"Gabba","Brisbane Lions","Port Adelaide",21,"BPR","Aliir","Aliir","CD_I294469"
17,"Gabba","Brisbane Lions","Port Adelaide",14,"RR","Miles","Bergman","CD_I1009191"
17,"Gabba","Brisbane Lions","Port Adelaide",10,"INT","Travis","Boak","CD_I250365"
17,"Gabba","Brisbane Lions","Port Adelaide",7,"WL","Jase","Burgoyne","CD_I1013462"
17,"Gabba","Brisbane Lions","Port Adelaide",9,"R","Zak","Butters","CD_I1006121"
17,"Gabba","Brisbane Lions","Port Adelaide",33,"CHF","Darcy","Byrne-Jones","CD_I991930"
17,"Gabba","Brisbane Lions","Port Adelaide",28,"WR","Willem","Drew","CD_I1000972"
17,"Gabba","Brisbane Lions","Port Adelaide",6,"INT","Kane","Farrell","CD_I1002253"
17,"Gabba","Brisbane Lions","Port Adelaide",19,"FF","Mitch","Georgiades","CD_I1010174"
17,"Gabba","Brisbane Lions","Port Adelaide",18,"C","Jason","Horne-Francis","CD_I1011640"
17,"Gabba","Brisbane Lions","Port Adelaide",39,"SUB","Hugh","Jackson","CD_I1015330"
17,"Gabba","Brisbane Lions","Port Adelaide",34,"CHB","Lachie","Jones","CD_I1011583"
17,"Gabba","Brisbane Lions","Port Adelaide",12,"FPR","Jack","Lukosius","CD_I1004095"
17,"Gabba","Brisbane Lions","Port Adelaide",2,"HFFL","Sam","Powell-Pepper","CD_I993979"
17,"Gabba","Brisbane Lions","Port Adelaide",27,"FB","Esava","Ratugolea","CD_I1002220"
17,"Gabba","Brisbane Lions","Port Adelaide",35,"INT","Joe","Richards","CD_I1008239"
17,"Gabba","Brisbane Lions","Port Adelaide",15,"HFFR","Willie","Rioli","CD_I296225"
17,"Gabba","Brisbane Lions","Port Adelaide",1,"HBFR","Connor","Rozee","CD_I1001299"
17,"Gabba","Brisbane Lions","Port Adelaide",8,"HBFL","Josh","Sinn","CD_I1017078"
17,"Gabba","Brisbane Lions","Port Adelaide",24,"RK","Jordon","Sweet","CD_I992330"
17,"Gabba","Brisbane Lions","Port Adelaide",38,"FPL","Dante","Visentini","CD_I1017128"
17,"Gabba","Brisbane Lions","Port Adelaide",16,"INT","Ollie","Wines","CD_I294318"
17,"Gabba","Brisbane Lions","Port Adelaide",25,"BPL","Brandon","Zerk-Thatcher","CD_I1004034"
17,"Marvel Stadium","St Kilda","Hawthorn",16,"WR","Dan","Butler","CD_I992374"
17,"Marvel Stadium","St Kilda","Hawthorn",47,"FPL","Anthony","Caminiti","CD_I1023784"
17,"Marvel Stadium","St Kilda","Hawthorn",11,"INT","Hunter","Clark","CD_I1002264"
17,"Marvel Stadium","St Kilda","Hawthorn",34,"C","Hugo","Garcia","CD_I1027790"
17,"Marvel Stadium","St Kilda","Hawthorn",40,"CHF","Max","Hall","CD_I1020855"
17,"Marvel Stadium","St Kilda","Hawthorn",24,"INT","Angus","Hastie","CD_I1027872"
17,"Marvel Stadium","St Kilda","Hawthorn",23,"INT","Liam","Henry","CD_I1005988"
17,"Marvel Stadium","St Kilda","Hawthorn",1,"HFFL","Jack","Higgins","CD_I1002227"
17,"Marvel Stadium","St Kilda","Hawthorn",8,"SUB","Bradley","Hill","CD_I295584"
17,"Marvel Stadium","St Kilda","Hawthorn",17,"INT","Isaac","Keeler","CD_I1015323"
17,"Marvel Stadium","St Kilda","Hawthorn",6,"RR","Jack","Macrae","CD_I295467"
17,"Marvel Stadium","St Kilda","Hawthorn",19,"RK","Rowan","Marshall","CD_I992468"
17,"Marvel Stadium","St Kilda","Hawthorn",10,"FPR","Mitch","Owens","CD_I1023272"
17,"Marvel Stadium","St Kilda","Hawthorn",43,"FF","Cooper","Sharman","CD_I1018018"
17,"Marvel Stadium","St Kilda","Hawthorn",35,"HBFR","Jack","Sinclair","CD_I994389"
17,"Marvel Stadium","St Kilda","Hawthorn",9,"R","Jack","Steele","CD_I296205"
17,"Marvel Stadium","St Kilda","Hawthorn",26,"BPR","Alixzander","Tauru","CD_I1030433"
17,"Marvel Stadium","St Kilda","Hawthorn",7,"CHB","Nasiah","Wanganeen-Milera","CD_I1015507"
17,"Marvel Stadium","St Kilda","Hawthorn",29,"HBFL","Jimmy","Webster","CD_I290757"
17,"Marvel Stadium","St Kilda","Hawthorn",44,"FB","Callum","Wilkie","CD_I296422"
17,"Marvel Stadium","St Kilda","Hawthorn",22,"HFFR","Darcy","Wilson","CD_I1027875"
17,"Marvel Stadium","St Kilda","Hawthorn",2,"BPL","Marcus","Windhager","CD_I1023270"
17,"Marvel Stadium","St Kilda","Hawthorn",32,"WL","Mason","Wood","CD_I295340"
17,"Marvel Stadium","St Kilda","Hawthorn",10,"BPR","Karl","Amon","CD_I297354"
17,"Marvel Stadium","St Kilda","Hawthorn",37,"FB","Tom","Barrass","CD_I990290"
17,"Marvel Stadium","St Kilda","Hawthorn",24,"BPL","Josh","Battle","CD_I998134"
17,"Marvel Stadium","St Kilda","Hawthorn",18,"FF","Mabior","Chol","CD_I994077"
17,"Marvel Stadium","St Kilda","Hawthorn",16,"WL","Massimo","D'Ambrosio","CD_I1005144"
17,"Marvel Stadium","St Kilda","Hawthorn",33,"FPR","Jack","Ginnivan","CD_I1012857"
17,"Marvel Stadium","St Kilda","Hawthorn",19,"CHF","Jack","Gunston","CD_I291351"
17,"Marvel Stadium","St Kilda","Hawthorn",15,"HBFR","Blake","Hardwick","CD_I993794"
17,"Marvel Stadium","St Kilda","Hawthorn",4,"HBFL","Jarman","Impey","CD_I296254"
17,"Marvel Stadium","St Kilda","Hawthorn",9,"INT","Changkuoth","Jiath","CD_I998390"
17,"Marvel Stadium","St Kilda","Hawthorn",31,"INT","Connor","Macdonald","CD_I1017094"
17,"Marvel Stadium","St Kilda","Hawthorn",28,"INT","Cam","Mackenzie","CD_I1023482"
17,"Marvel Stadium","St Kilda","Hawthorn",17,"RK","Lloyd","Meek","CD_I1000980"
17,"Marvel Stadium","St Kilda","Hawthorn",40,"SUB","Seamus","Mitchell","CD_I1018016"
17,"Marvel Stadium","St Kilda","Hawthorn",13,"WR","Dylan","Moore","CD_I1006314"
17,"Marvel Stadium","St Kilda","Hawthorn",1,"HFFL","Harry","Morrison","CD_I1000963"
17,"Marvel Stadium","St Kilda","Hawthorn",11,"C","Conor","Nash","CD_I1007124"
17,"Marvel Stadium","St Kilda","Hawthorn",3,"RR","Jai","Newcombe","CD_I1020895"
17,"Marvel Stadium","St Kilda","Hawthorn",38,"FPL","Max","Ramsden","CD_I1027965"
17,"Marvel Stadium","St Kilda","Hawthorn",6,"CHB","James","Sicily","CD_I297566"
17,"Marvel Stadium","St Kilda","Hawthorn",25,"R","Josh","Ward","CD_I1017110"
17,"Marvel Stadium","St Kilda","Hawthorn",34,"HFFR","Nick","Watson","CD_I1023473"
17,"Marvel Stadium","St Kilda","Hawthorn",5,"INT","James","Worpel","CD_I1002222"
17,"SCG","Sydney Swans","Fremantle",36,"FF","Joel","Amartey","CD_I1008091"
17,"SCG","Sydney Swans","Fremantle",22,"BPR","Nick","Blakey","CD_I1006028"
17,"SCG","Sydney Swans","Fremantle",39,"INT","Jack","Buller","CD_I1009392"
17,"SCG","Sydney Swans","Fremantle",16,"FPL","Braeden","Campbell","CD_I1013133"
17,"SCG","Sydney Swans","Fremantle",7,"INT","Harry","Cunningham","CD_I291978"
17,"SCG","Sydney Swans","Fremantle",4,"RK","Brodie","Grundy","CD_I293957"
17,"SCG","Sydney Swans","Fremantle",21,"WR","Errol","Gulden","CD_I1013128"
17,"SCG","Sydney Swans","Fremantle",29,"CHB","Joel","Hamling","CD_I295222"
17,"SCG","Sydney Swans","Fremantle",9,"CHF","Will","Hayward","CD_I997100"
17,"SCG","Sydney Swans","Fremantle",5,"RR","Isaac","Heeney","CD_I298539"
17,"SCG","Sydney Swans","Fremantle",17,"R","James","Jordon","CD_I1013409"
17,"SCG","Sydney Swans","Fremantle",44,"WL","Jake","Lloyd","CD_I295342"
17,"SCG","Sydney Swans","Fremantle",30,"FB","Tom","McCartin","CD_I1008198"
17,"SCG","Sydney Swans","Fremantle",27,"HFFL","Justin","McInerney","CD_I1011936"
17,"SCG","Sydney Swans","Fremantle",2,"FPR","Hayden","McLean","CD_I1003203"
17,"SCG","Sydney Swans","Fremantle",43,"BPL","Lewis","Melican","CD_I996743"
17,"SCG","Sydney Swans","Fremantle",14,"HBFL","Callum","Mills","CD_I993905"
17,"SCG","Sydney Swans","Fremantle",11,"HFFR","Tom","Papley","CD_I996765"
17,"SCG","Sydney Swans","Fremantle",34,"SUB","Matt","Roberts","CD_I1012210"
17,"SCG","Sydney Swans","Fremantle",8,"INT","James","Rowbottom","CD_I1006126"
17,"SCG","Sydney Swans","Fremantle",12,"INT","Angus","Sheldrick","CD_I1020339"
17,"SCG","Sydney Swans","Fremantle",1,"C","Chad","Warner","CD_I1012014"
17,"SCG","Sydney Swans","Fremantle",15,"HBFR","Sam","Wicks","CD_I1006232"
17,"SCG","Sydney Swans","Fremantle",24,"FPR","Jye","Amiss","CD_I1020594"
17,"SCG","Sydney Swans","Fremantle",41,"INT","Bailey","Banfield","CD_I998180"
17,"SCG","Sydney Swans","Fremantle",15,"HFFR","Shai","Bolton","CD_I993993"
17,"SCG","Sydney Swans","Fremantle",8,"R","Andrew","Brayshaw","CD_I1002232"
17,"SCG","Sydney Swans","Fremantle",5,"HBFL","Heath","Chapman","CD_I1013224"
17,"SCG","Sydney Swans","Fremantle",6,"HBFR","Jordan","Clark","CD_I1006152"
17,"SCG","Sydney Swans","Fremantle",36,"FB","Brennan","Cox","CD_I997033"
17,"SCG","Sydney Swans","Fremantle",4,"INT","Sean","Darcy","CD_I998145"
17,"SCG","Sydney Swans","Fremantle",43,"INT","Isaiah","Dudley","CD_I1011558"
17,"SCG","Sydney Swans","Fremantle",28,"INT","Neil","Erasmus","CD_I1020250"
17,"SCG","Sydney Swans","Fremantle",32,"CHF","Michael","Frederick","CD_I999321"
17,"SCG","Sydney Swans","Fremantle",9,"RK","Luke","Jackson","CD_I1009399"
17,"SCG","Sydney Swans","Fremantle",44,"WL","Matthew","Johnson","CD_I1016825"
17,"SCG","Sydney Swans","Fremantle",30,"WR","Nathan","O'Driscoll","CD_I1013220"
17,"SCG","Sydney Swans","Fremantle",2,"SUB","Jaeger","O'Meara","CD_I294613"
17,"SCG","Sydney Swans","Fremantle",25,"BPR","Alex","Pearce","CD_I298409"
17,"SCG","Sydney Swans","Fremantle",16,"HFFL","Murphy","Reid","CD_I1028513"
17,"SCG","Sydney Swans","Fremantle",13,"BPL","Luke","Ryan","CD_I998659"
17,"SCG","Sydney Swans","Fremantle",3,"RR","Caleb","Serong","CD_I1009420"
17,"SCG","Sydney Swans","Fremantle",35,"FF","Josh","Treacy","CD_I1012819"
17,"SCG","Sydney Swans","Fremantle",20,"FPL","Patrick","Voss","CD_I1017754"
17,"SCG","Sydney Swans","Fremantle",34,"C","Corey","Wagner","CD_I993940"
17,"SCG","Sydney Swans","Fremantle",23,"CHB","Karl","Worner","CD_I1021015"
17,"Adelaide Oval","Adelaide Crows","Melbourne",3,"INT","Sam","Berry","CD_I1012807"
17,"Adelaide Oval","Adelaide Crows","Melbourne",41,"FB","Jordon","Butts","CD_I1004995"
17,"Adelaide Oval","Adelaide Crows","Melbourne",44,"WL","Isaac","Cumming","CD_I1001396"
17,"Adelaide Oval","Adelaide Crows","Melbourne",6,"WR","Daniel","Curtin","CD_I1024023"
17,"Adelaide Oval","Adelaide Crows","Melbourne",12,"C","Jordan","Dawson","CD_I992242"
17,"Adelaide Oval","Adelaide Crows","Melbourne",32,"FPR","Darcy","Fogarty","CD_I999331"
17,"Adelaide Oval","Adelaide Crows","Melbourne",20,"HBFL","Mitchell","Hinge","CD_I1004863"
17,"Adelaide Oval","Adelaide Crows","Melbourne",48,"CHB","Mark","Keane","CD_I1013974"
17,"Adelaide Oval","Adelaide Crows","Melbourne",2,"HFFL","Ben","Keays","CD_I993946"
17,"Adelaide Oval","Adelaide Crows","Melbourne",29,"BPR","Rory","Laird","CD_I293222"
17,"Adelaide Oval","Adelaide Crows","Melbourne",16,"HFFR","Max","Michalanney","CD_I1015370"
17,"Adelaide Oval","Adelaide Crows","Melbourne",4,"SUB","Lachlan","Murphy","CD_I1000998"
17,"Adelaide Oval","Adelaide Crows","Melbourne",28,"INT","Alex","Neal-Bullen","CD_I296420"
17,"Adelaide Oval","Adelaide Crows","Melbourne",43,"RK","Reilly","O'Brien","CD_I297523"
17,"Adelaide Oval","Adelaide Crows","Melbourne",25,"R","James","Peatling","CD_I1006013"
17,"Adelaide Oval","Adelaide Crows","Melbourne",8,"INT","Josh","Rachele","CD_I1017051"
17,"Adelaide Oval","Adelaide Crows","Melbourne",23,"RR","Izak","Rankine","CD_I1001195"
17,"Adelaide Oval","Adelaide Crows","Melbourne",33,"HBFR","Brodie","Smith","CD_I291748"
17,"Adelaide Oval","Adelaide Crows","Melbourne",14,"FPL","Jake","Soligo","CD_I1017109"
17,"Adelaide Oval","Adelaide Crows","Melbourne",19,"INT","Zac","Taylor","CD_I1017065"
17,"Adelaide Oval","Adelaide Crows","Melbourne",7,"CHF","Riley","Thilthorpe","CD_I1008384"
17,"Adelaide Oval","Adelaide Crows","Melbourne",13,"FF","Taylor","Walker","CD_I280506"
17,"Adelaide Oval","Adelaide Crows","Melbourne",24,"BPL","Josh","Worrell","CD_I1011981"
17,"Adelaide Oval","Adelaide Crows","Melbourne",17,"BPL","Jake","Bowey","CD_I1012825"
17,"Adelaide Oval","Adelaide Crows","Melbourne",37,"HFFR","Kade","Chandler","CD_I1005330"
17,"Adelaide Oval","Adelaide Crows","Melbourne",31,"CHF","Bayley","Fritsch","CD_I1001438"
17,"Adelaide Oval","Adelaide Crows","Melbourne",11,"RK","Max","Gawn","CD_I290528"
17,"Adelaide Oval","Adelaide Crows","Melbourne",21,"INT","Matthew","Jefferson","CD_I1023486"
